timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1689837300000.0,30100.1,30156.0,30100.1,30136.0,82.499,2486072.9058,1424.0,58.028,1748476.6868
1689837600000.0,30136.0,30163.1,30135.9,30153.7,33.471,1009226.0279,814.0,20.918,630685.5383
1689837900000.0,30153.6,30228.0,30153.6,30204.0,313.71,9473773.466,3632.0,199.3,6017974.9565
1689838200000.0,30204.0,30212.0,30175.1,30177.5,139.493,4211459.3505,1986.0,42.668,1288191.0794
1689838500000.0,30177.6,30190.0,30169.1,30178.7,102.814,3102542.2107,1426.0,44.366,1338774.558
1689838800000.0,30179.8,30190.0,30170.5,30173.1,67.515,2037831.4666,830.0,34.607,1044523.6864
1689839100000.0,30173.2,30190.0,30167.2,30176.0,69.494,2097166.7389,982.0,35.771,1079396.8189
1689839400000.0,30176.1,30212.1,30176.1,30204.3,84.616,2555402.049,1495.0,42.927,1296231.9176
1689839700000.0,30204.4,30204.4,30184.0,30190.7,59.02,1782040.0877,1014.0,38.112,1150743.8232
1689840000000.0,30190.7,30214.0,30190.6,30212.6,73.89,2231888.7313,1113.0,40.043,1209475.2376
1689840300000.0,30212.5,30212.6,30167.0,30168.0,114.764,3464066.3718,1359.0,23.737,716411.7005
1689840600000.0,30168.0,30186.0,30167.9,30185.9,22.252,671401.5513,606.0,14.089,425113.3692
1689840900000.0,30185.9,30187.1,30157.6,30157.7,85.143,2568768.4512,885.0,46.405,1400033.7723
1689841200000.0,30157.7,30182.0,30157.7,30182.0,30.45,918733.3527,862.0,22.187,669386.3655
1689841500000.0,30181.9,30198.1,30178.0,30198.1,43.056,1299662.1846,682.0,28.402,857329.3416
1689841800000.0,30198.0,30198.1,30175.2,30180.0,39.899,1204365.7912,872.0,12.567,379300.4801
1689842100000.0,30180.0,30216.8,30179.9,30216.7,48.284,1457964.1412,831.0,36.733,1109269.38
1689842400000.0,30216.8,30218.2,30212.0,30215.2,35.132,1061511.8988,557.0,14.731,445077.6131
1689842700000.0,30215.3,30299.0,30215.3,30278.0,340.689,10312475.2739,4893.0,203.032,6144645.2043
1689843000000.0,30278.0,30278.0,30237.0,30237.0,97.093,2937728.9973,1780.0,45.8,1385640.4299
1689843300000.0,30237.0,30256.4,30234.4,30255.7,97.172,2939305.437,1033.0,42.728,1292257.4359
1689843600000.0,30255.8,30268.0,30210.0,30210.8,148.473,4488436.4296,2083.0,48.194,1456729.6611
1689843900000.0,30210.8,30238.9,30205.3,30227.9,79.382,2399077.7995,1189.0,50.91,1538545.5307
1689844200000.0,30227.9,30264.9,30226.7,30241.8,102.015,3085960.8467,1514.0,52.921,1600692.5538
1689844500000.0,30241.8,30281.7,30241.8,30276.0,97.971,2965080.7061,1508.0,69.729,2110266.735
1689844800000.0,30276.4,30292.8,30256.0,30288.0,113.045,3422747.2895,1476.0,59.362,1797325.0015
1689845100000.0,30288.0,30289.9,30264.0,30268.0,72.382,2191539.0739,1202.0,19.523,591054.7681
1689845400000.0,30268.0,30344.0,30268.0,30323.9,241.143,7311409.5764,2519.0,145.937,4423907.5999
1689845700000.0,30324.0,30375.9,30324.0,30372.2,406.307,12334375.0698,4717.0,242.032,7346900.2489
1689846000000.0,30372.1,30387.0,30348.5,30361.3,324.748,9862387.1323,3403.0,184.526,5603703.685
1689846300000.0,30361.2,30384.2,30320.0,30335.9,175.083,5313731.5586,2181.0,78.344,2377333.6046
1689846600000.0,30335.9,30350.2,30323.9,30324.0,81.187,2463226.6833,1280.0,37.902,1149930.4829
1689846900000.0,30324.0,30336.5,30302.6,30319.5,87.606,2655885.0104,1281.0,46.626,1413306.308
1689847200000.0,30319.6,30337.8,30315.0,30337.8,114.491,3472450.5961,1412.0,63.794,1934797.2124
1689847500000.0,30337.8,30384.4,30337.7,30384.4,108.915,3307283.8922,1523.0,66.481,2018593.7181
1689847800000.0,30384.4,30418.1,30329.8,30335.3,256.695,7797377.0206,3274.0,127.577,3875161.9929
1689848100000.0,30335.3,30378.5,30335.0,30378.5,75.252,2284434.8508,1281.0,48.226,1464063.3787
1689848400000.0,30378.4,30397.0,30368.0,30372.0,123.121,3740747.7532,1646.0,72.863,2213759.7544
1689848700000.0,30372.0,30403.0,30363.6,30368.0,92.86,2821361.892,1276.0,38.771,1178043.3397
1689849000000.0,30368.0,30382.2,30364.1,30365.9,74.412,2260008.9484,1293.0,36.948,1122172.7836
1689849300000.0,30366.0,30395.3,30364.0,30394.5,90.081,2736852.5715,1067.0,65.978,2004443.9561
1689849600000.0,30394.5,30409.1,30361.3,30361.3,142.263,4323380.9774,2052.0,62.156,1889125.0144
1689849900000.0,30361.3,30379.5,30336.0,30336.1,94.676,2873934.6313,1979.0,33.903,1029065.8112
1689850200000.0,30336.1,30351.1,30270.0,30279.9,272.262,8250940.8669,3514.0,97.639,2958387.4989
1689850500000.0,30279.1,30302.1,30264.2,30289.9,134.975,4088195.2272,1940.0,81.249,2460899.6494
1689850800000.0,30290.0,30304.0,30250.2,30270.9,188.994,5721208.5044,2685.0,88.529,2680211.5231
1689851100000.0,30270.9,30294.8,30270.9,30283.9,104.313,3159198.6486,1555.0,57.412,1738583.1105
1689851400000.0,30283.9,30302.9,30282.5,30285.0,52.503,1590316.2439,1172.0,20.634,625028.3977
1689851700000.0,30285.0,30285.0,30265.0,30267.6,54.306,1644021.1253,894.0,20.971,634814.7835
1689852000000.0,30267.5,30281.6,30263.1,30263.9,29.366,888928.2001,754.0,12.913,390883.6522
1689852300000.0,30263.9,30270.0,30263.9,30267.8,19.976,604637.6679,385.0,11.572,350260.5696
1689852600000.0,30267.8,30291.9,30264.2,30282.5,111.051,3362632.5723,1022.0,49.965,1512819.3791
1689852900000.0,30282.6,30293.8,30264.0,30264.0,69.12,2093182.5308,1073.0,23.817,721263.3638
1689853200000.0,30264.0,30264.0,30242.5,30256.5,63.156,1910684.5181,1023.0,33.937,1026702.541
1689853500000.0,30256.5,30275.7,30256.4,30274.1,37.863,1145949.3744,675.0,26.611,805400.8753
1689853800000.0,30274.1,30306.0,30274.0,30294.1,62.983,1907973.5681,899.0,33.062,1001323.3218
1689854100000.0,30294.0,30294.1,30273.8,30273.9,21.418,648708.5807,475.0,3.07,92999.558
1689854400000.0,30273.9,30290.9,30273.8,30290.8,35.698,1081049.2618,562.0,26.486,802033.5601
1689854700000.0,30290.8,30296.9,30262.5,30262.5,42.278,1280484.2255,1056.0,10.31,312288.0013
1689855000000.0,30262.6,30276.6,30253.3,30276.1,57.21,1731366.0784,1026.0,37.208,1126043.9594
1689855300000.0,30276.1,30310.2,30258.6,30258.6,101.727,3080820.3875,1278.0,36.912,1117777.6851
1689855600000.0,30258.7,30270.0,30258.0,30267.9,44.945,1360210.6448,785.0,30.347,918409.7577
1689855900000.0,30268.0,30274.4,30262.1,30262.1,24.613,744990.8509,546.0,11.346,343416.7258
1689856200000.0,30262.2,30263.4,30216.7,30255.7,127.342,3850672.5724,1856.0,47.088,1423626.7519
1689856500000.0,30255.7,30266.3,30225.6,30239.9,81.692,2470968.903,1531.0,27.592,834416.9625
1689856800000.0,30239.9,30242.0,30203.7,30225.5,109.467,3308166.9391,1775.0,70.038,2116412.4994
1689857100000.0,30225.5,30235.6,30203.4,30219.1,75.672,2286744.9343,1583.0,39.245,1186013.9934
1689857400000.0,30219.0,30236.0,30216.0,30222.0,50.778,1534915.9715,1186.0,26.639,805240.0968
1689857700000.0,30222.1,30227.9,30212.0,30213.9,48.557,1467388.6524,1018.0,24.323,735039.569
1689858000000.0,30214.0,30224.0,30208.8,30214.0,44.739,1351856.8857,1065.0,22.718,686456.08
1689858300000.0,30214.0,30236.0,30214.0,30217.9,46.365,1401296.9392,827.0,27.627,834958.558
1689858600000.0,30217.9,30226.4,30169.0,30174.0,206.87,6245849.3118,3018.0,80.988,2445108.9875
1689858900000.0,30174.0,30189.1,30162.4,30189.1,86.22,2601547.2756,1756.0,46.931,1416054.5956
1689859200000.0,30189.1,30201.7,30189.0,30198.8,49.057,1481373.6997,783.0,28.701,866671.2375
1689859500000.0,30198.9,30230.0,30198.9,30221.6,77.006,2326833.6925,1409.0,34.962,1056300.6305
1689859800000.0,30221.7,30255.7,30219.3,30242.9,150.434,4549189.6215,2177.0,63.616,1923680.5992
1689860100000.0,30242.9,30253.0,30240.0,30240.3,89.145,2696246.4664,1034.0,42.109,1273574.2913
1689860400000.0,30240.4,30240.4,30214.7,30224.9,60.961,1842547.4155,1113.0,27.452,829643.6079
1689860700000.0,30225.0,30248.0,30214.0,30247.9,50.048,1512977.1881,1042.0,30.977,936546.9723
1689861000000.0,30247.9,30265.0,30247.9,30254.0,76.271,2307686.6635,1239.0,43.845,1326520.457
1689861300000.0,30254.0,30254.0,30215.8,30215.9,71.796,2171291.8212,1153.0,18.505,559589.455
1689861600000.0,30215.9,30230.5,30200.0,30221.8,132.161,3993352.7081,1864.0,71.169,2150415.3373
1689861900000.0,30221.8,30221.8,30175.4,30180.4,88.58,2674790.8688,1306.0,20.603,621932.8042
1689862200000.0,30180.3,30207.3,30168.0,30189.6,81.836,2470320.7451,1328.0,53.926,1627855.2083
1689862500000.0,30189.5,30190.0,30108.8,30148.5,354.05,10670158.1125,4239.0,142.383,4289904.0047
1689862800000.0,30148.5,30160.9,30090.0,30100.1,261.272,7868608.6118,4039.0,114.314,3442733.3094
1689863100000.0,30100.0,30131.0,30090.7,30108.1,132.492,3989383.1917,2301.0,70.641,2126814.6878
1689863400000.0,30108.0,30108.0,30055.3,30069.1,282.001,8482078.4902,4060.0,149.616,4499921.5467
1689863700000.0,30069.0,30069.1,29830.3,29891.8,1701.117,50932346.6063,12984.0,700.677,20968716.1073
1689864000000.0,29891.7,29930.6,29770.8,29793.1,1051.163,31380783.7657,9014.0,503.491,15030437.9633
1689864300000.0,29793.0,29846.0,29718.7,29782.9,1131.328,33696014.5701,10175.0,591.368,17612921.9388
1689864600000.0,29782.9,29782.9,29599.4,29726.0,1387.35,41175988.5384,12805.0,666.169,19772568.3969
1689864900000.0,29726.0,29778.6,29648.6,29766.1,690.145,20507246.0315,7287.0,315.318,9370451.1328
1689865200000.0,29766.0,29824.8,29693.7,29809.5,598.53,17821925.9249,6882.0,293.47,8738299.0524
1689865500000.0,29809.4,29815.5,29747.7,29790.0,260.673,7760886.8317,4131.0,126.64,3769995.5977
1689865800000.0,29790.1,29818.9,29771.1,29806.0,262.842,7832365.1872,3053.0,128.316,3823012.7165
1689866100000.0,29806.0,29806.1,29751.6,29802.9,319.294,9508327.3432,2927.0,108.606,3233965.6753
1689866400000.0,29802.9,29820.0,29773.1,29820.0,135.386,4033884.4273,2035.0,72.952,2173631.2788
1689866700000.0,29820.0,29837.7,29798.1,29824.5,107.071,3193092.9013,2048.0,52.349,1561145.7523
1689867000000.0,29824.5,29833.2,29784.9,29798.9,131.387,3915569.058,1884.0,50.157,1494651.2691
1689867300000.0,29798.9,29817.8,29781.7,29802.0,108.447,3231716.6522,1680.0,53.878,1605607.1567
1689867600000.0,29802.0,29809.1,29772.0,29809.0,96.125,2863554.1448,1757.0,47.004,1400184.659
1689867900000.0,29808.9,29808.9,29774.1,29774.1,92.764,2762747.9965,1198.0,42.015,1251281.3852
1689868200000.0,29774.2,29793.4,29751.1,29760.2,110.872,3300409.574,1783.0,43.791,1303487.2415
1689868500000.0,29760.1,29800.0,29758.0,29795.1,120.205,3580457.7412,1337.0,89.681,2671115.599
1689868800000.0,29795.0,29810.0,29761.7,29809.9,179.614,5350613.2937,1743.0,104.002,3098238.2482
1689869100000.0,29809.9,29857.1,29809.9,29844.0,138.972,4146501.8458,2273.0,82.29,2455093.278
1689869400000.0,29844.0,29844.0,29818.2,29823.0,91.658,2733835.5415,1433.0,31.443,937798.5922
1689869700000.0,29823.1,29829.8,29774.3,29776.1,82.356,2454334.1321,1670.0,29.361,874903.617
1689870000000.0,29776.1,29792.0,29720.0,29735.0,220.803,6569534.2331,2982.0,101.884,3031232.6077
1689870300000.0,29735.0,29756.9,29726.1,29745.9,101.193,3009975.7113,2005.0,51.903,1543768.7418
1689870600000.0,29745.8,29765.3,29724.5,29754.1,73.686,2191764.983,1787.0,43.452,1292394.4648
1689870900000.0,29754.0,29754.0,29706.5,29722.0,185.53,5513742.0665,2321.0,109.369,3249969.9366
1689871200000.0,29721.9,29768.5,29695.5,29726.0,170.561,5070191.2087,2248.0,82.389,2448971.7579
1689871500000.0,29726.0,29734.0,29691.0,29696.1,181.47,5391045.3121,2214.0,78.293,2325653.7023
1689871800000.0,29696.1,29737.4,29684.2,29691.9,114.676,3406748.8331,2006.0,66.652,1979923.6847
1689872100000.0,29691.9,29713.9,29645.1,29705.6,341.673,10140571.1937,3472.0,189.523,5624488.4563
1689872400000.0,29705.5,29729.2,29683.2,29710.1,139.301,4139094.7751,1769.0,64.076,1903970.8979
1689872700000.0,29710.0,29729.2,29687.1,29724.1,88.096,2617416.7478,1522.0,48.302,1435145.2925
1689873000000.0,29724.0,29734.2,29710.0,29729.5,59.906,1780387.4758,1466.0,32.501,965920.1668
1689873300000.0,29729.5,29733.5,29702.0,29706.3,65.045,1932860.604,1105.0,26.929,800248.8086
1689873600000.0,29706.2,29717.1,29691.8,29702.1,60.291,1790772.3746,887.0,24.677,732915.3942
1689873900000.0,29702.0,29705.0,29681.8,29701.8,41.566,1234293.6478,1225.0,22.08,655653.2163
1689874200000.0,29701.7,29717.4,29688.1,29717.3,95.206,2827373.7048,889.0,66.08,1962100.6171
1689874500000.0,29717.3,29753.8,29714.5,29752.3,76.192,2265470.6301,1526.0,53.096,1578605.2962
1689874800000.0,29752.4,29794.2,29734.5,29784.0,128.504,3825695.8792,1737.0,75.982,2262094.8333
1689875100000.0,29784.0,29794.0,29777.3,29793.9,34.822,1037040.1239,896.0,18.303,545087.5371
1689875400000.0,29793.9,29807.1,29773.7,29778.1,56.297,1677369.1971,952.0,20.738,617821.3844
1689875700000.0,29778.4,29778.4,29739.0,29743.9,43.111,1282909.8817,800.0,11.048,328619.0068
1689876000000.0,29743.9,29744.0,29710.6,29716.0,71.282,2118824.0249,944.0,25.85,768251.5055
1689876300000.0,29716.0,29755.7,29715.9,29740.0,51.454,1530024.1528,932.0,35.901,1067433.971
1689876600000.0,29740.0,29760.0,29722.4,29738.1,87.091,2590297.1462,1023.0,58.657,1744480.3749
1689876900000.0,29738.1,29738.2,29693.8,29696.0,102.784,3053998.7576,1267.0,34.197,1015854.2815
1689877200000.0,29696.0,29711.9,29690.0,29695.9,56.892,1689666.9994,816.0,26.981,801307.8296
1689877500000.0,29695.9,29695.9,29581.0,29597.2,672.194,19915080.2006,4402.0,150.635,4461316.0668
1689877800000.0,29597.2,29737.7,29581.0,29714.1,1277.266,37865453.2567,8646.0,824.614,24447172.2433
1689878100000.0,29714.1,29789.9,29686.0,29733.9,497.825,14812654.3781,4597.0,328.219,9765769.1003
1689878400000.0,29733.9,29777.2,29730.7,29733.4,192.982,5741876.8998,1951.0,105.049,3125645.0789
1689878700000.0,29733.4,29766.6,29733.4,29748.6,106.998,3183290.0874,1346.0,69.679,2072898.0899
1689879000000.0,29748.7,29748.7,29696.4,29715.9,92.556,2750216.0335,1264.0,43.349,1287754.0249
1689879300000.0,29715.9,29715.9,29673.1,29679.4,90.006,2671978.7696,1493.0,40.128,1191199.3528
1689879600000.0,29679.4,29709.1,29664.2,29678.0,150.348,4463177.3517,1836.0,66.497,1974029.5876
1689879900000.0,29678.0,29721.2,29678.0,29710.2,78.611,2334948.4606,1334.0,50.955,1513404.6637
1689880200000.0,29710.2,29710.3,29686.1,29687.0,60.461,1795271.9011,776.0,26.332,781770.8498
1689880500000.0,29687.1,29730.3,29687.0,29714.1,86.2,2560710.6481,1110.0,51.256,1522562.935
1689880800000.0,29714.1,29720.0,29703.3,29712.1,52.965,1573682.9744,688.0,22.836,678470.0789
1689881100000.0,29712.1,29753.2,29712.1,29738.5,70.778,2104659.5596,1064.0,38.918,1157129.3962
1689881400000.0,29738.5,29748.9,29732.0,29742.6,62.241,1851161.1378,789.0,29.393,874177.8
1689881700000.0,29742.5,29742.5,29711.8,29711.8,79.455,2361733.5791,873.0,32.307,960286.8031
1689882000000.0,29711.8,29716.0,29693.8,29693.9,43.41,1289668.4129,439.0,17.043,506350.6938
1689882300000.0,29693.8,29705.9,29672.6,29682.9,70.957,2106516.993,1229.0,44.352,1316709.0174
1689882600000.0,29682.9,29751.9,29682.9,29740.0,79.756,2371235.3073,1141.0,39.232,1166043.0431
1689882900000.0,29740.0,29750.1,29721.9,29744.0,71.648,2130478.0961,997.0,44.701,1329283.9211
1689883200000.0,29744.0,29761.3,29727.4,29728.0,68.074,2025061.7063,1002.0,27.118,806701.7401
1689883500000.0,29728.0,29740.0,29727.0,29734.0,46.313,1377033.2766,685.0,28.547,848776.4132
1689883800000.0,29734.0,29734.1,29704.0,29704.0,58.185,1728992.98,800.0,22.889,680085.91
1689884100000.0,29704.0,29713.1,29693.8,29713.1,29.402,873364.6986,676.0,19.731,586104.2612
1689884400000.0,29713.0,29717.5,29674.0,29679.6,68.388,2030767.6702,1114.0,28.406,843450.3885
1689884700000.0,29679.6,29724.5,29679.6,29718.5,23.949,711314.8492,660.0,20.838,618863.6549
1689885000000.0,29718.5,29718.6,29660.8,29671.9,94.311,2798837.4203,1656.0,44.824,1329949.2107
1689885300000.0,29671.7,29706.0,29662.9,29706.0,39.156,1162181.3508,803.0,31.267,928044.0656
1689885600000.0,29705.9,29705.9,29684.0,29684.1,19.499,579081.4599,540.0,2.401,71281.714
1689885900000.0,29684.1,29719.9,29666.2,29719.5,50.817,1508961.8455,875.0,32.482,964599.9892
1689886200000.0,29719.4,29719.5,29699.0,29699.0,29.619,880000.781,551.0,9.792,290898.0036
1689886500000.0,29699.1,29732.4,29699.0,29732.4,31.482,935605.5592,793.0,26.133,776606.8668
1689886800000.0,29732.3,29760.0,29728.4,29740.7,106.284,3161550.2209,1120.0,69.583,2069813.6156
1689887100000.0,29741.3,29767.9,29738.8,29762.1,58.016,1726262.3008,754.0,34.215,1018138.7915
1689887400000.0,29762.0,29780.3,29760.8,29780.3,57.014,1697332.2285,783.0,31.308,932091.3803
1689887700000.0,29780.3,29780.3,29759.8,29779.9,46.961,1398069.5734,689.0,18.578,553026.6052
1689888000000.0,29779.9,29787.2,29768.0,29787.2,24.77,737524.2973,511.0,14.234,423810.4671
1689888300000.0,29787.2,29848.0,29785.1,29835.9,200.439,5977715.6521,2379.0,108.253,3228284.595
1689888600000.0,29835.8,29835.9,29795.0,29823.5,97.312,2901740.3433,1280.0,35.631,1062214.0498
1689888900000.0,29823.4,29825.5,29809.9,29809.9,32.367,965213.517,387.0,6.731,200732.7776
1689889200000.0,29809.9,29855.3,29809.9,29837.5,114.92,3428950.4373,1474.0,59.659,1779821.7551
1689889500000.0,29837.5,29843.7,29820.0,29827.2,139.605,4164511.9441,1651.0,64.102,1912101.6476
1689889800000.0,29827.2,29836.0,29820.0,29836.0,12.512,373154.6077,506.0,5.987,178557.3807
1689890100000.0,29835.9,29878.0,29835.9,29863.5,65.58,1958284.5432,932.0,42.69,1274669.0984
1689890400000.0,29863.3,29868.5,29832.4,29842.7,125.25,3738504.3979,1638.0,53.192,1587537.9167
1689890700000.0,29842.7,29842.8,29822.5,29832.0,70.132,2091889.2638,861.0,33.187,989827.4573
1689891000000.0,29831.9,29840.8,29820.8,29828.2,40.549,1209558.5875,788.0,17.435,520081.6265
1689891300000.0,29828.1,29837.0,29817.9,29832.1,41.149,1227377.5743,665.0,21.326,636042.2648
1689891600000.0,29832.0,29839.6,29822.0,29822.0,24.834,740799.3172,611.0,4.973,148358.1854
1689891900000.0,29822.0,29830.0,29813.6,29813.7,24.858,741309.4454,688.0,8.412,250868.7036
1689892200000.0,29813.7,29824.1,29807.1,29824.1,21.965,654857.7901,417.0,18.655,556172.0387
1689892500000.0,29824.5,29824.5,29793.5,29804.2,66.308,1976120.3488,1156.0,36.297,1081565.5826
1689892800000.0,29804.3,29820.0,29804.3,29819.9,23.418,698136.1185,316.0,12.774,380807.9862
1689893100000.0,29820.0,29820.0,29794.2,29800.4,33.052,985168.7183,501.0,11.103,330839.6283
1689893400000.0,29800.3,29800.4,29792.0,29800.0,25.55,761257.2903,367.0,18.529,552050.0914
1689893700000.0,29800.0,29811.4,29799.9,29805.5,26.42,787446.9073,416.0,11.359,338546.4107
1689894000000.0,29805.5,29805.5,29786.0,29801.9,31.05,925128.7605,771.0,13.458,400946.0935
1689894300000.0,29801.9,29816.6,29798.0,29816.6,15.323,456692.2027,355.0,9.647,287546.2372
1689894600000.0,29816.5,29816.6,29791.6,29794.0,27.352,815162.1537,568.0,6.242,185992.3557
1689894900000.0,29794.0,29805.9,29790.0,29805.6,49.426,1472828.9905,789.0,26.012,775100.4861
1689895200000.0,29805.7,29805.7,29798.5,29798.6,11.343,338048.1682,343.0,3.32,98937.3868
1689895500000.0,29798.5,29814.0,29793.7,29804.0,52.166,1554547.5779,762.0,34.923,1040645.2591
1689895800000.0,29804.0,29804.0,29780.3,29780.4,19.444,579279.9811,643.0,1.265,37678.592
1689896100000.0,29780.3,29795.9,29780.2,29795.9,11.781,350901.1069,308.0,8.676,258428.167
1689896400000.0,29795.9,29805.8,29793.9,29799.1,24.364,726043.6716,507.0,11.992,357352.3843
1689896700000.0,29799.8,29799.8,29786.1,29795.9,13.242,394543.3038,450.0,6.648,198065.633
1689897000000.0,29795.8,29795.9,29787.1,29787.1,8.846,263528.0462,215.0,1.297,38637.795
