timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1689859800000.0,1918.01,1919.85,1917.61,1919.25,760.55,1459373.59601,922.0,416.314,798790.56812
1689860100000.0,1919.26,1919.85,1918.4,1919.21,398.887,765522.16711,465.0,216.369,415206.95971
1689860400000.0,1919.2,1919.21,1917.47,1918.43,324.419,622278.51394,555.0,185.141,355085.88677
1689860700000.0,1918.43,1920.2,1917.92,1919.8,240.947,462493.58401,487.0,158.375,303988.53843
1689861000000.0,1919.8,1921.19,1919.77,1920.51,292.942,562570.53729,427.0,165.975,318719.06544
1689861300000.0,1920.51,1920.51,1917.2,1917.23,412.804,792207.10763,570.0,56.703,108842.18485
1689861600000.0,1917.24,1918.46,1916.43,1917.97,388.016,744021.76254,686.0,234.37,449425.78173
1689861900000.0,1917.98,1918.0,1914.48,1914.59,665.608,1275193.92468,785.0,155.489,297808.50291
1689862200000.0,1914.6,1916.48,1913.71,1915.6,443.673,849590.70047,716.0,259.122,496257.24786
1689862500000.0,1915.6,1915.61,1910.64,1913.4,1652.543,3160673.28519,1689.0,683.452,1307116.67716
1689862800000.0,1913.41,1913.94,1910.64,1910.65,1222.401,2336867.67663,946.0,497.914,951907.53795
1689863100000.0,1910.64,1911.43,1909.35,1910.56,1151.389,2199658.01289,1000.0,569.969,1088926.0925
1689863400000.0,1910.44,1910.44,1907.61,1908.0,1030.966,1967765.32652,1281.0,378.007,721450.06423
1689863700000.0,1908.0,1908.2,1893.73,1897.46,7823.451,14856347.47011,7021.0,3680.64,6987326.53014
1689864000000.0,1897.52,1899.37,1891.33,1891.33,5527.673,10474363.7252,4233.0,2531.664,4797848.49376
1689864300000.0,1891.33,1894.55,1888.51,1890.89,4598.906,8696701.71623,4726.0,2368.657,4478778.73152
1689864600000.0,1890.89,1890.89,1883.05,1888.15,5143.12,9702836.86475,4892.0,2708.472,5109180.25034
1689864900000.0,1888.14,1890.47,1885.61,1888.95,1888.521,3565522.13264,2103.0,1058.698,1998669.89536
1689865200000.0,1888.95,1892.74,1885.03,1891.68,2925.239,5528084.5004,2634.0,1416.22,2676367.682
1689865500000.0,1891.68,1894.67,1889.08,1892.78,1499.504,2836529.0682,2058.0,754.812,1427711.89177
1689865800000.0,1892.78,1892.99,1891.25,1892.05,1163.679,2201949.89569,1154.0,426.511,806955.42931
1689866100000.0,1892.05,1892.06,1887.39,1890.34,3200.777,6046049.75694,2212.0,1209.949,2285029.92085
1689866400000.0,1890.35,1892.42,1888.03,1892.25,1551.652,2932630.25057,1460.0,816.064,1542299.10473
1689866700000.0,1892.25,1892.85,1891.0,1892.01,652.669,1234903.96814,759.0,327.965,620482.67194
1689867000000.0,1892.01,1892.29,1889.3,1889.79,565.101,1068090.96055,713.0,279.15,527572.2005
1689867300000.0,1889.79,1889.8,1887.85,1888.19,1031.357,1948031.40518,991.0,434.253,820150.92634
1689867600000.0,1888.2,1888.66,1886.29,1888.66,986.542,1862202.66303,1133.0,275.494,520015.55514
1689867900000.0,1888.65,1888.65,1885.07,1885.67,1238.769,2336281.08723,1056.0,415.82,784022.6715
1689868200000.0,1885.67,1887.83,1883.78,1885.72,1490.866,2810472.47836,1646.0,841.562,1586104.14643
1689868500000.0,1885.71,1887.99,1885.6,1887.43,669.12,1262670.28401,544.0,327.795,618468.97016
1689868800000.0,1887.43,1888.26,1884.93,1887.58,1592.059,3003717.31699,1361.0,820.913,1548589.14461
1689869100000.0,1887.58,1890.73,1887.57,1890.07,980.166,1851971.836,1182.0,612.865,1157834.24505
1689869400000.0,1890.03,1890.22,1888.38,1888.38,760.369,1436459.65223,727.0,260.83,492732.35462
1689869700000.0,1888.39,1888.73,1884.71,1884.71,772.192,1456626.26965,1105.0,211.519,399049.06648
1689870000000.0,1884.71,1886.32,1880.89,1883.63,2164.098,4075780.28675,2158.0,635.554,1197043.91565
1689870300000.0,1883.8,1885.41,1883.0,1884.55,1144.525,2156685.94933,1057.0,577.041,1087250.01032
1689870600000.0,1884.56,1885.45,1882.85,1884.18,829.506,1563132.97738,921.0,335.808,632755.7257
1689870900000.0,1884.18,1884.18,1881.65,1883.38,1057.773,1991522.57837,1190.0,670.501,1262252.99033
1689871200000.0,1883.4,1886.62,1882.46,1884.6,608.706,1147251.47756,900.0,230.839,435069.03669
1689871500000.0,1884.61,1884.97,1882.81,1883.07,1151.021,2168343.16923,993.0,746.249,1405798.54377
1689871800000.0,1883.08,1885.68,1881.97,1882.7,1182.476,2226877.79144,1157.0,640.84,1206726.07851
1689872100000.0,1882.7,1884.3,1876.9,1883.47,4798.632,9021220.09258,4064.0,2653.113,4987454.08756
1689872400000.0,1883.48,1886.13,1882.01,1884.6,1170.108,2205248.63025,1094.0,632.657,1192045.47849
1689872700000.0,1884.61,1886.4,1883.2,1886.2,1051.438,1982368.34816,795.0,559.185,1054241.78003
1689873000000.0,1886.2,1888.2,1885.63,1888.19,739.253,1394913.19745,771.0,557.759,1052419.28044
1689873300000.0,1888.19,1888.36,1886.0,1886.51,649.879,1226646.9137,597.0,184.537,348298.05808
1689873600000.0,1886.44,1886.44,1884.72,1885.7,335.28,632213.52649,421.0,152.16,286914.51085
1689873900000.0,1885.7,1886.37,1884.62,1886.36,350.325,660509.72675,428.0,242.859,457897.94695
1689874200000.0,1886.37,1887.84,1885.63,1887.84,280.832,529772.29131,355.0,197.673,372901.44708
1689874500000.0,1887.84,1890.54,1887.57,1889.6,1047.686,1979251.25649,1072.0,597.426,1128527.58297
1689874800000.0,1889.59,1891.96,1889.19,1891.11,1058.647,2001816.11174,921.0,550.651,1041098.23082
1689875100000.0,1891.1,1891.78,1890.41,1891.59,543.202,1027276.37428,507.0,288.879,546323.5096
1689875400000.0,1891.6,1892.47,1890.06,1890.59,486.5,920053.20139,625.0,174.82,330604.32254
1689875700000.0,1890.6,1890.6,1888.82,1889.17,404.036,763454.06577,409.0,101.005,190815.27121
1689876000000.0,1889.18,1889.18,1887.25,1887.4,526.788,994550.57524,508.0,261.313,493229.32554
1689876300000.0,1887.4,1889.66,1887.39,1888.21,535.603,1011503.92884,513.0,337.499,637291.07643
1689876600000.0,1888.22,1888.99,1887.39,1887.92,352.341,665236.19524,408.0,116.278,219535.28424
1689876900000.0,1887.93,1888.33,1886.69,1887.61,525.577,991991.66424,622.0,102.524,193516.32266
1689877200000.0,1887.6,1888.18,1886.84,1887.0,310.992,587077.75441,364.0,175.95,332153.78677
1689877500000.0,1887.0,1887.0,1880.62,1882.53,2055.696,3873664.06373,1653.0,978.737,1844598.93133
1689877800000.0,1882.53,1886.97,1880.64,1886.67,3704.029,6979737.68128,2669.0,2147.893,4047196.68597
1689878100000.0,1886.67,1889.8,1885.05,1887.0,1678.223,3167225.27732,1220.0,888.844,1676950.4825
1689878400000.0,1886.98,1889.39,1886.98,1888.01,1465.16,2766201.90262,821.0,1240.71,2342383.16562
1689878700000.0,1888.01,1888.83,1887.45,1887.89,912.034,1722218.00751,494.0,283.11,534558.71701
1689879000000.0,1887.89,1887.89,1884.78,1885.65,1589.806,2997706.7528,948.0,1140.551,2150559.8411
1689879300000.0,1885.71,1885.71,1883.94,1884.33,736.84,1388566.44066,536.0,362.23,682572.70948
1689879600000.0,1884.34,1884.98,1882.44,1882.8,2052.876,3866650.8905,1134.0,852.523,1605653.39983
1689879900000.0,1882.87,1885.39,1882.87,1884.99,1540.373,2902586.943,769.0,1419.284,2674441.6023
1689880200000.0,1885.0,1885.0,1882.81,1882.81,1005.233,1893640.78054,1835.0,463.654,873175.17001
1689880500000.0,1882.82,1884.47,1882.62,1884.4,449.388,846366.1798,458.0,206.902,389605.77737
1689880800000.0,1884.4,1884.71,1883.63,1884.01,210.546,396719.9658,404.0,91.2,171836.01415
1689881100000.0,1884.0,1886.17,1884.0,1885.81,466.419,879208.10182,404.0,290.334,547214.92855
1689881400000.0,1885.81,1886.63,1885.45,1886.01,409.326,772027.08541,380.0,145.971,275306.60301
1689881700000.0,1886.0,1886.0,1883.96,1883.96,366.689,691251.96837,368.0,142.149,267961.33391
1689882000000.0,1883.96,1883.96,1882.11,1882.12,145.158,273343.39644,362.0,22.655,42644.34666
1689882300000.0,1882.11,1884.6,1882.11,1883.25,691.361,1301936.46054,828.0,504.698,950358.86999
1689882600000.0,1883.26,1887.5,1883.25,1886.61,792.907,1495857.27648,964.0,314.307,592796.29708
1689882900000.0,1886.6,1887.08,1885.5,1886.92,504.885,952431.21731,455.0,302.821,571202.16903
1689883200000.0,1886.93,1887.39,1885.0,1885.03,806.186,1520941.70783,535.0,368.239,694825.9651
1689883500000.0,1885.03,1885.77,1884.68,1885.26,403.798,761234.94224,282.0,229.121,431904.6917
1689883800000.0,1885.21,1885.21,1883.85,1884.39,270.243,509208.19148,430.0,141.67,266936.17089
1689884100000.0,1884.39,1884.9,1883.65,1884.89,188.946,356051.05407,245.0,93.251,175711.68843
1689884400000.0,1884.89,1884.9,1882.29,1882.41,333.202,627395.61785,569.0,153.988,289897.08528
1689884700000.0,1882.41,1886.65,1882.41,1884.86,1636.998,3086729.32846,624.0,1171.515,2209095.78241
1689885000000.0,1884.86,1884.87,1881.58,1882.01,1045.985,1968826.89971,969.0,444.565,836738.56704
1689885300000.0,1882.0,1884.18,1881.6,1884.18,473.973,892273.14852,427.0,257.918,485583.72919
1689885600000.0,1884.19,1884.19,1883.25,1883.42,119.685,225420.93865,165.0,92.349,173923.46377
1689885900000.0,1883.41,1887.21,1881.65,1885.74,2036.809,3840217.06163,903.0,1424.939,2686810.65369
1689886200000.0,1885.74,1888.41,1885.31,1885.69,3896.501,7351076.12333,1753.0,3075.278,5801953.79088
1689886500000.0,1885.69,1888.3,1885.69,1888.19,2412.715,4553465.22038,999.0,1887.485,3562169.00771
1689886800000.0,1888.19,1889.2,1887.81,1888.29,1541.148,2910243.49653,808.0,675.775,1276024.41251
1689887100000.0,1888.29,1890.61,1888.2,1890.01,770.777,1456428.97934,642.0,601.297,1136122.43135
1689887400000.0,1890.01,1891.11,1889.92,1891.11,607.239,1147955.16091,438.0,450.931,852447.68044
1689887700000.0,1891.11,1891.4,1890.0,1890.19,314.925,595384.59484,356.0,76.19,144027.12548
1689888000000.0,1890.19,1891.2,1889.82,1891.2,334.878,632964.7805,267.0,154.098,291286.19816
1689888300000.0,1891.2,1894.05,1891.19,1893.82,1376.881,2606596.92346,1101.0,964.226,1825352.59945
1689888600000.0,1893.82,1894.02,1891.52,1893.43,504.598,955104.55177,666.0,244.545,462706.90738
1689888900000.0,1893.43,1893.69,1892.69,1892.75,212.143,401647.66702,197.0,62.786,118879.83341
1689889200000.0,1892.74,1894.46,1892.74,1894.45,434.202,822067.69431,442.0,357.401,676632.18286
1689889500000.0,1894.46,1894.68,1893.51,1893.95,297.646,563850.11298,390.0,27.942,52919.33405
1689889800000.0,1893.96,1894.65,1893.68,1894.64,212.228,401928.48926,353.0,180.271,341406.26532
1689890100000.0,1894.65,1897.62,1894.65,1897.61,638.332,1210462.8594,836.0,438.586,831542.75493
1689890400000.0,1897.61,1898.01,1895.71,1896.06,1653.431,3136555.41368,1187.0,643.136,1219823.57251
1689890700000.0,1896.06,1896.06,1894.49,1895.69,604.515,1145577.54003,430.0,145.49,275704.0667
1689891000000.0,1895.7,1896.39,1895.32,1895.99,344.948,654004.43397,362.0,155.733,295241.55693
1689891300000.0,1895.99,1896.0,1894.6,1895.57,133.572,253187.0516,329.0,45.552,86328.07077
1689891600000.0,1895.57,1896.2,1894.95,1894.95,236.191,447730.23534,327.0,141.063,267400.5663
1689891900000.0,1894.96,1895.59,1894.52,1894.52,328.311,622237.06155,437.0,154.264,292365.33043
1689892200000.0,1894.51,1895.63,1894.13,1895.62,295.656,560152.52424,305.0,169.37,320891.22105
1689892500000.0,1895.63,1895.63,1892.86,1894.37,508.838,963569.67128,618.0,317.242,600657.03488
1689892800000.0,1894.49,1894.59,1893.8,1894.29,249.316,472266.27894,189.0,75.246,142513.39278
1689893100000.0,1894.29,1894.29,1892.45,1893.12,267.318,506068.77478,362.0,99.667,188643.9573
1689893400000.0,1893.13,1893.2,1892.8,1893.2,86.005,162803.87831,126.0,45.621,86355.45427
1689893700000.0,1893.2,1894.4,1893.19,1894.0,165.577,313575.61703,302.0,108.818,206061.30509
1689894000000.0,1894.01,1894.01,1892.8,1893.76,293.713,556012.32322,334.0,247.875,469219.44451
1689894300000.0,1893.76,1893.8,1892.95,1893.8,128.573,243433.34101,154.0,74.512,141065.72884
1689894600000.0,1893.79,1893.8,1892.61,1892.88,307.313,581767.24415,220.0,116.326,220173.82956
1689894900000.0,1892.89,1893.78,1892.86,1893.01,230.473,436379.14501,283.0,101.971,193049.93566
1689895200000.0,1893.0,1893.01,1891.37,1891.6,283.962,537201.33135,320.0,79.348,150114.95186
1689895500000.0,1891.59,1892.6,1891.59,1892.36,242.405,458596.68521,223.0,183.167,346504.22435
1689895800000.0,1892.36,1892.36,1890.91,1891.0,174.51,330070.6542,397.0,52.309,98917.58901
1689896100000.0,1891.0,1891.6,1890.62,1891.6,343.4,649336.94391,349.0,189.964,359194.4048
1689896400000.0,1891.6,1892.4,1891.59,1892.21,145.701,275682.32106,258.0,103.19,195244.59543
1689896700000.0,1892.36,1892.37,1891.0,1891.81,244.814,463062.62575,303.0,164.428,311005.00172
1689897000000.0,1891.81,1891.81,1890.4,1890.4,146.157,276394.10517,274.0,19.723,37288.09229
1689897300000.0,1890.4,1890.96,1890.4,1890.96,109.561,207120.60057,137.0,89.187,168603.79281
1689897600000.0,1890.96,1891.75,1890.52,1891.0,303.004,573001.09135,476.0,209.191,395579.49912
